registro_id,obra_id,data_registro,requisicao_id,empreiteiro_id,fornecedor_id,tipo_obra,fase_obra,ambiente,servico,complexidade_execucao,necessidade_corte_ajuste,material,tipo_item_material,unidade_medida,material_fragil,material_modular,custo_unitario,quantidade_teorica,indice_perda_orcado,quantidade_orcada,compra_emergencial,pressao_prazo,qtd_frentes_simultaneas,quantidade_real_consumida,quantidade_sobra_reaproveitavel,quantidade_perdida_nao_reaproveitavel,houve_retrabalho_real,motivo_principal_perda,indice_perda_real,custo_perda_real,risco_perda_real
REG_04332,OBRA_029,2025-05-27,REQ_02121,EMP_038,FORN_030,comercial,fechamento,fachada,fachada_fechamento_externo,baixa,media,selante_pu,consumivel,cartucho,0,0,28.31,1055.42,0.05,1108.15,0,baixa,4,1157.9,34.02,68.46,0,sobra_nao_reaproveitavel,0.0971,1938.11,medio
REG_04333,OBRA_008,2025-04-30,REQ_00973,EMP_007,FORN_027,comercial,acabamento,interno,forro,baixa,alta,placa_gesso_60x60,principal,m2,1,1,20.27,964.46,0.0857,1047.1,0,media,4,1062.82,19.1,79.26,0,recorte_ajuste,0.102,1606.68,medio
REG_04334,OBRA_029,2025-04-11,REQ_00905,EMP_047,FORN_063,comercial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,21.62,1189.41,0.0643,1265.86,1,alta,5,1344.51,27.71,127.39,0,recorte_ajuste,0.1304,2754.1,alto
REG_04335,OBRA_007,2025-05-15,REQ_02495,EMP_023,FORN_031,comercial,instalacoes,externo,instalacoes_incendio,media,baixa,conexao_incendio,acessorio,un,0,0,23.61,385.63,0.0352,399.21,1,alta,6,413.93,7.47,20.83,0,sobra_nao_reaproveitavel,0.0734,491.69,medio
REG_04336,OBRA_005,2025-08-21,REQ_02234,EMP_011,FORN_073,residencial,acabamento,interno,esquadrias_madeira,media,baixa,fechadura,acessorio,un,0,0,208.99,2244.01,0.01,2266.45,1,alta,1,2418.17,80.26,93.9,0,consumo_acima_previsto,0.0776,19623.95,medio
REG_04337,OBRA_021,2025-06-19,REQ_00229,EMP_007,FORN_036,residencial,fechamento,fachada,fachada_fechamento_externo,baixa,media,acm,principal,m2,1,1,76.97,523.87,0.08,565.77,1,alta,1,589.29,20.2,45.22,0,consumo_acima_previsto,0.1249,3480.51,medio
REG_04338,OBRA_017,2025-03-02,REQ_00450,EMP_057,FORN_077,comercial,fechamento,fachada,fachada_fechamento_externo,media,media,perfil_aluminio,acessorio,m,0,1,26.56,526.96,0.0617,559.48,0,media,2,584.26,11.89,45.41,0,recorte_ajuste,0.1087,1206.1,medio
REG_04339,OBRA_024,2025-06-30,REQ_02246,EMP_030,FORN_044,comercial,acabamento,interno,pintura,media,alta,selador,consumivel,l,0,0,10.58,1966.74,0.0518,2068.62,0,baixa,1,2182.25,61.52,153.99,0,sobra_nao_reaproveitavel,0.1096,1629.22,medio
REG_04340,OBRA_021,2025-02-13,REQ_00779,EMP_003,FORN_084,residencial,fechamento,fachada,fachada_fechamento_externo,media,media,telha_metalica_fechamento,principal,m2,0,1,71.8,67.4,0.0636,71.68,0,alta,3,73.24,1.95,3.9,0,quebra_dano,0.0867,279.72,medio
REG_04341,OBRA_014,2025-01-21,REQ_01762,EMP_031,FORN_090,industrial,estrutura,externo,estrutura_metalica,alta,media,chapa_aco,principal,kg,0,1,11.17,2263.32,0.0504,2377.46,0,baixa,6,2481.61,34.32,183.97,1,retrabalho,0.0964,2054.98,medio
REG_04342,OBRA_009,2025-02-17,REQ_00328,EMP_011,FORN_022,comercial,instalacoes,externo,instalacoes_eletricas,baixa,baixa,eletroduto,principal,m,0,1,2.94,932.48,0.0545,983.26,1,alta,4,1039.43,50.49,56.46,1,retrabalho,0.1147,165.99,medio
REG_04343,OBRA_015,2025-07-03,REQ_02292,EMP_045,FORN_087,comercial,fechamento,interno,vedacao_drywall,media,media,massa_junta,consumivel,kg,0,0,3.65,1104.67,0.055,1165.43,0,media,6,1181.51,7.39,69.45,0,sobra_nao_reaproveitavel,0.0696,253.49,baixo
REG_04344,OBRA_005,2025-06-07,REQ_00695,EMP_029,FORN_047,industrial,estrutura,cobertura,estrutura_concreto,baixa,media,aco_vergalhao,principal,kg,0,1,7.77,1279.22,0.0741,1373.97,1,baixa,6,1429.54,24.18,126.14,0,quebra_dano,0.1175,980.14,medio
REG_04345,OBRA_028,2025-05-05,REQ_01687,EMP_006,FORN_022,residencial,estrutura,externo,estrutura_concreto,media,media,concreto,principal,m3,0,0,444.43,1269.74,0.0289,1306.46,0,alta,1,1351.55,12.75,69.06,0,recorte_ajuste,0.0644,30693.42,baixo
REG_04346,OBRA_015,2025-07-09,REQ_00767,EMP_028,FORN_013,residencial,fechamento,fachada,fachada_fechamento_externo,media,alta,selante_pu,consumivel,cartucho,0,0,22.83,1588.77,0.0433,1657.63,0,baixa,3,1689.12,30.53,69.82,0,consumo_acima_previsto,0.0632,1594.04,baixo
REG_04347,OBRA_019,2025-08-03,REQ_00438,EMP_029,FORN_085,residencial,acabamento,interno,forro,media,media,perfil_forro,acessorio,m,0,1,6.36,175.64,0.0727,188.4,1,media,1,189.55,1.2,12.71,0,erro_execucao,0.0792,80.83,medio
REG_04348,OBRA_007,2025-02-11,REQ_00646,EMP_060,FORN_025,comercial,acabamento,interno,forro,media,media,perfil_forro,acessorio,m,0,1,10.41,645.76,0.0587,683.69,0,media,5,710.67,16.98,47.93,1,retrabalho,0.1005,498.92,medio
REG_04349,OBRA_012,2025-03-25,REQ_01681,EMP_002,FORN_038,comercial,fechamento,interno,vedacao_alvenaria,media,media,bloco_concreto,principal,un,1,1,7.91,569.33,0.0533,599.67,0,baixa,1,623.19,11.32,42.54,0,recorte_ajuste,0.0946,336.49,medio
REG_04350,OBRA_030,2025-01-14,REQ_01385,EMP_004,FORN_029,residencial,estrutura,externo,estrutura_concreto,alta,media,aco_vergalhao,principal,kg,0,1,5.27,919.22,0.0448,960.42,0,alta,4,998.02,1.75,77.06,0,sobra_nao_reaproveitavel,0.0857,406.08,medio
REG_04351,OBRA_009,2025-01-13,REQ_02392,EMP_020,FORN_047,comercial,acabamento,interno,esquadrias_metal_vidro,baixa,media,vidro,principal,m2,1,1,139.14,89.77,0.0413,93.48,0,baixa,4,96.24,1.19,5.28,0,recorte_ajuste,0.0721,734.82,medio
REG_04352,OBRA_013,2025-01-06,REQ_02180,EMP_051,FORN_060,comercial,acabamento,interno,esquadrias_madeira,media,alta,batente_madeira,principal,un,0,1,96.12,1261.64,0.0433,1316.26,0,baixa,5,1407.41,29.0,116.76,1,retrabalho,0.1155,11223.25,medio
REG_04353,OBRA_003,2025-08-27,REQ_01585,EMP_005,FORN_001,residencial,acabamento,interno,esquadrias_madeira,media,media,fechadura,acessorio,un,0,0,81.01,2097.15,0.0203,2139.65,0,baixa,6,2225.66,17.07,111.44,0,sobra_nao_reaproveitavel,0.0613,9027.7,baixo
REG_04354,OBRA_003,2025-08-03,REQ_01845,EMP_011,FORN_002,industrial,estrutura,cobertura,estrutura_concreto,media,alta,aco_vergalhao,principal,kg,0,1,5.02,2300.2,0.0423,2397.47,0,alta,6,2508.92,82.82,125.9,0,quebra_dano,0.0907,632.01,medio
REG_04355,OBRA_024,2025-01-28,REQ_00363,EMP_034,FORN_008,comercial,estrutura,interno,estrutura_metalica,media,media,chumbador,acessorio,un,0,0,12.67,969.95,0.0602,1028.3,1,media,4,1063.4,23.71,69.74,0,perda_nao_identificada,0.0963,883.59,medio
REG_04356,OBRA_015,2025-02-26,REQ_01111,EMP_047,FORN_027,comercial,fechamento,cobertura,cobertura,media,alta,calha,acessorio,m,0,1,39.7,1470.84,0.0695,1573.07,1,media,1,1652.36,61.62,119.9,0,recorte_ajuste,0.1234,4759.98,medio
REG_04357,OBRA_010,2025-02-17,REQ_01358,EMP_016,FORN_038,residencial,estrutura,externo,estrutura_concreto,baixa,alta,aco_vergalhao,principal,kg,0,1,6.63,1349.73,0.0484,1415.01,0,baixa,7,1440.96,22.2,69.03,0,quebra_dano,0.0676,457.69,baixo
REG_04358,OBRA_027,2025-05-17,REQ_02351,EMP_053,FORN_011,industrial,acabamento,fachada,esquadrias_metal_vidro,media,media,esquadria_aluminio,principal,m2,1,1,439.54,760.2,0.0336,785.77,0,media,5,800.72,9.62,30.9,0,sobra_nao_reaproveitavel,0.0533,13583.44,baixo
REG_04359,OBRA_018,2025-05-21,REQ_01861,EMP_034,FORN_034,residencial,fundacao,externo,fundacao,media,alta,concreto,principal,m3,0,0,511.99,1418.21,0.0398,1474.68,1,alta,6,1604.12,42.74,143.17,0,sobra_nao_reaproveitavel,0.1311,73302.37,alto
REG_04360,OBRA_007,2025-06-17,REQ_00906,EMP_037,FORN_051,comercial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,alta,conexao_pvc,acessorio,un,0,0,21.21,916.16,0.0548,966.32,0,baixa,6,984.13,13.29,54.68,0,sobra_nao_reaproveitavel,0.0742,1159.82,medio
REG_04361,OBRA_001,2025-07-25,REQ_00061,EMP_008,FORN_026,comercial,instalacoes,externo,instalacoes_hidrossanitarias,media,alta,tubo_pvc_esgoto,principal,m,0,1,22.93,1265.76,0.0814,1368.83,0,alta,3,1417.64,35.8,116.07,0,sobra_nao_reaproveitavel,0.12,2661.52,medio
REG_04362,OBRA_018,2025-04-28,REQ_01053,EMP_047,FORN_032,residencial,acabamento,externo,esquadrias_madeira,media,media,fechadura,acessorio,un,0,0,212.06,1347.48,0.0439,1406.59,0,alta,4,1454.62,16.72,90.42,0,sobra_nao_reaproveitavel,0.0795,19174.38,medio
REG_04363,OBRA_009,2025-02-23,REQ_01216,EMP_022,FORN_053,residencial,acabamento,fachada,esquadrias_metal_vidro,media,alta,esquadria_aluminio,principal,m2,1,1,331.92,1463.47,0.0392,1520.82,1,media,5,1591.31,28.98,98.86,0,erro_execucao,0.0874,32812.71,medio
REG_04364,OBRA_007,2025-04-27,REQ_00671,EMP_055,FORN_062,residencial,acabamento,interno,pintura,baixa,media,selador,consumivel,l,0,0,9.21,1734.69,0.0421,1807.65,0,baixa,7,1891.42,51.77,104.96,0,erro_execucao,0.0903,966.66,medio
REG_04365,OBRA_002,2025-08-16,REQ_00070,EMP_038,FORN_056,comercial,fechamento,externo,impermeabilizacao,media,media,manta_asfaltica,principal,m2,0,1,43.22,2041.45,0.0999,2245.46,0,alta,3,2342.84,64.76,236.64,0,sobra_nao_reaproveitavel,0.1476,10227.44,alto
REG_04366,OBRA_016,2025-05-09,REQ_00024,EMP_035,FORN_045,comercial,acabamento,interno,esquadrias_metal_vidro,alta,alta,esquadria_aluminio,principal,m2,1,1,659.09,1478.85,0.0449,1545.28,1,alta,5,1716.6,67.09,170.66,1,retrabalho,0.1608,112480.83,alto
REG_04367,OBRA_029,2025-08-17,REQ_01901,EMP_020,FORN_002,comercial,fundacao,interno,fundacao,media,alta,forma_madeira,acessorio,m2,0,1,40.14,1273.67,0.0552,1343.99,0,alta,3,1481.46,90.08,117.71,1,retrabalho,0.1631,4724.98,alto
REG_04368,OBRA_023,2025-08-09,REQ_00618,EMP_008,FORN_063,industrial,estrutura,interno,estrutura_concreto,alta,alta,forma_madeira,acessorio,m2,0,1,67.35,2195.12,0.0788,2368.05,1,baixa,3,2515.97,0.37,320.47,0,consumo_acima_previsto,0.1462,21583.88,alto
REG_04369,OBRA_001,2025-04-15,REQ_02138,EMP_015,FORN_026,comercial,fechamento,interno,vedacao_drywall,alta,media,chapa_drywall,principal,m2,1,1,29.17,2161.34,0.0741,2321.47,1,media,3,2448.86,64.92,222.6,1,retrabalho,0.133,6493.31,alto
REG_04370,OBRA_011,2025-05-06,REQ_00612,EMP_040,FORN_044,comercial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,media,conexao_pvc,acessorio,un,0,0,10.01,334.93,0.0482,351.06,0,baixa,1,349.2,4.95,9.32,0,recorte_ajuste,0.0426,93.31,baixo
REG_04371,OBRA_011,2025-05-28,REQ_00865,EMP_060,FORN_059,comercial,instalacoes,interno,instalacoes_eletricas,alta,alta,eletroduto,principal,m,0,1,2.2,723.31,0.036,749.38,0,media,7,796.93,14.41,59.21,0,recorte_ajuste,0.1018,130.27,medio
REG_04372,OBRA_027,2025-02-23,REQ_00331,EMP_022,FORN_059,comercial,acabamento,interno,forro,alta,alta,placa_gesso_60x60,principal,m2,1,1,16.47,46.9,0.0963,51.42,0,media,2,53.39,2.93,3.56,0,consumo_acima_previsto,0.1384,58.68,alto
REG_04373,OBRA_030,2025-01-05,REQ_00095,EMP_002,FORN_045,comercial,fechamento,fachada,fachada_fechamento_externo,media,alta,acm,principal,m2,1,1,129.73,624.55,0.0918,681.86,1,alta,3,746.52,21.32,100.66,0,quebra_dano,0.1953,13058.13,alto
REG_04374,OBRA_014,2025-01-25,REQ_01448,EMP_050,FORN_012,comercial,instalacoes,externo,instalacoes_hidrossanitarias,media,media,conexao_pvc,acessorio,un,0,0,10.98,1924.85,0.0647,2049.4,0,baixa,7,2127.87,36.52,166.5,0,recorte_ajuste,0.1055,1828.15,medio
REG_04375,OBRA_022,2025-08-18,REQ_00053,EMP_058,FORN_055,residencial,fechamento,interno,vedacao_alvenaria,media,media,bloco_concreto,principal,un,1,1,4.98,2097.79,0.0611,2225.87,1,media,1,2270.68,54.0,118.89,0,quebra_dano,0.0824,592.07,medio
REG_04376,OBRA_018,2025-02-04,REQ_00991,EMP_013,FORN_084,comercial,estrutura,interno,estrutura_metalica,media,alta,chapa_aco,principal,kg,0,1,8.54,832.53,0.0325,859.59,0,media,2,932.85,27.8,72.52,0,sobra_nao_reaproveitavel,0.1205,619.33,medio
REG_04377,OBRA_030,2025-04-09,REQ_00881,EMP_024,FORN_008,residencial,estrutura,interno,estrutura_concreto,alta,media,aco_vergalhao,principal,kg,0,1,7.79,564.99,0.0551,596.1,0,baixa,3,627.62,18.18,44.45,0,alteracao_projeto,0.1108,346.25,medio
REG_04378,OBRA_015,2025-05-15,REQ_02144,EMP_051,FORN_012,comercial,instalacoes,interno,instalacoes_incendio,media,alta,tubo_incendio,principal,m,0,1,62.27,881.27,0.0274,905.39,0,media,3,955.33,6.97,67.09,0,recorte_ajuste,0.084,4177.79,medio
REG_04379,OBRA_025,2025-04-18,REQ_01123,EMP_025,FORN_067,comercial,estrutura,interno,estrutura_concreto,media,alta,concreto,principal,m3,0,0,402.51,1993.52,0.0327,2058.61,0,media,4,2137.29,45.86,97.91,0,alteracao_projeto,0.0721,39409.94,medio
REG_04380,OBRA_028,2025-06-30,REQ_00276,EMP_004,FORN_009,comercial,instalacoes,externo,instalacoes_incendio,media,media,conexao_incendio,acessorio,un,0,0,59.2,1576.39,0.0402,1639.72,1,alta,6,1737.41,37.23,123.8,1,retrabalho,0.1021,7328.8,medio
REG_04381,OBRA_023,2025-01-22,REQ_02220,EMP_040,FORN_054,residencial,estrutura,cobertura,estrutura_metalica,baixa,alta,parafuso_fixador,acessorio,un,0,0,1.3,2237.42,0.0768,2409.22,0,media,7,2631.04,58.16,335.46,1,retrabalho,0.1759,436.09,alto
REG_04382,OBRA_023,2025-02-23,REQ_01761,EMP_048,FORN_042,industrial,acabamento,interno,revestimento_piso_parede,media,alta,argamassa_colante,consumivel,kg,0,0,2.65,1074.94,0.0864,1167.82,0,alta,2,1240.04,54.68,110.42,1,retrabalho,0.1536,292.61,alto
REG_04383,OBRA_001,2025-08-23,REQ_00541,EMP_002,FORN_079,residencial,acabamento,interno,pintura,baixa,media,massa_corrida,principal,kg,0,0,3.05,1744.17,0.0614,1851.19,0,alta,4,1913.29,35.64,133.48,0,sobra_nao_reaproveitavel,0.097,407.12,medio
REG_04384,OBRA_029,2025-04-04,REQ_00061,EMP_043,FORN_051,comercial,fechamento,fachada,fachada_fechamento_externo,media,alta,acm,principal,m2,1,1,126.14,343.33,0.095,375.94,0,media,7,394.69,8.44,42.92,0,consumo_acima_previsto,0.1496,5414.21,alto
REG_04385,OBRA_011,2025-05-23,REQ_00791,EMP_059,FORN_012,comercial,fechamento,cobertura,cobertura,media,alta,calha,acessorio,m,0,1,30.49,482.85,0.0338,499.17,0,alta,5,568.21,21.39,63.97,1,retrabalho,0.1768,1950.54,alto
REG_04386,OBRA_008,2025-05-05,REQ_02471,EMP_021,FORN_076,comercial,instalacoes,externo,instalacoes_eletricas,alta,alta,quadro_eletrico,principal,un,1,0,179.17,2287.88,0.0274,2350.6,0,baixa,6,2511.8,35.37,188.55,0,consumo_acima_previsto,0.0979,33783.25,medio
REG_04387,OBRA_016,2025-08-03,REQ_00391,EMP_006,FORN_028,residencial,fechamento,interno,vedacao_drywall,media,alta,perfil_drywall,principal,m,0,1,15.83,1726.1,0.0468,1806.89,0,media,1,1957.48,75.05,156.32,1,retrabalho,0.134,2474.6,alto
REG_04388,OBRA_010,2025-02-14,REQ_01432,EMP_057,FORN_070,residencial,acabamento,externo,pintura,baixa,baixa,massa_corrida,principal,kg,0,0,2.84,1606.26,0.063,1707.4,0,alta,1,1838.61,83.85,148.5,0,erro_execucao,0.1447,421.74,alto
REG_04389,OBRA_004,2025-06-26,REQ_02392,EMP_010,FORN_002,comercial,estrutura,cobertura,estrutura_concreto,media,media,aco_vergalhao,principal,kg,0,1,6.59,2364.32,0.0455,2471.89,0,baixa,4,2557.23,52.77,140.14,0,recorte_ajuste,0.0816,923.54,medio
REG_04390,OBRA_028,2025-01-11,REQ_01477,EMP_043,FORN_035,residencial,fechamento,fachada,fachada_fechamento_externo,alta,media,acm,principal,m2,1,1,120.31,2376.92,0.1004,2615.48,0,media,1,2706.94,38.43,291.6,0,quebra_dano,0.1388,35081.86,alto
REG_04391,OBRA_024,2025-02-07,REQ_00803,EMP_042,FORN_031,comercial,instalacoes,interno,instalacoes_eletricas,alta,media,eletroduto,principal,m,0,1,3.05,838.06,0.0432,874.24,1,alta,2,983.35,29.79,115.5,0,sobra_nao_reaproveitavel,0.1734,352.27,alto
REG_04392,OBRA_016,2025-08-09,REQ_02344,EMP_050,FORN_036,comercial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,18.99,2077.82,0.0635,2209.68,0,alta,2,2360.22,69.83,212.57,0,quebra_dano,0.1359,4036.64,alto
REG_04393,OBRA_022,2025-02-10,REQ_01046,EMP_022,FORN_018,comercial,fundacao,interno,fundacao,alta,baixa,concreto,principal,m3,0,0,387.04,162.25,0.0456,169.64,0,media,1,173.11,3.15,7.71,0,quebra_dano,0.0669,2982.89,baixo
REG_04394,OBRA_021,2025-06-28,REQ_00391,EMP_036,FORN_051,industrial,fechamento,externo,impermeabilizacao,media,media,primer_impermeabilizante,consumivel,l,0,0,20.79,1015.55,0.0354,1051.5,1,alta,2,1113.99,32.87,65.56,0,recorte_ajuste,0.0969,1363.09,medio
REG_04395,OBRA_014,2025-04-20,REQ_00936,EMP_005,FORN_001,residencial,acabamento,interno,pintura,alta,media,tinta_acrilica,principal,l,0,0,7.54,2171.78,0.0426,2264.21,0,baixa,2,2364.01,36.56,155.67,0,quebra_dano,0.0885,1173.73,medio
REG_04396,OBRA_003,2025-02-13,REQ_01663,EMP_010,FORN_089,industrial,fundacao,interno,fundacao,media,media,forma_madeira,acessorio,m2,0,1,49.35,2167.51,0.1031,2390.94,0,media,4,2403.1,39.84,195.75,0,recorte_ajuste,0.1087,9660.33,medio
REG_04397,OBRA_025,2025-04-04,REQ_02188,EMP_058,FORN_038,comercial,estrutura,externo,estrutura_concreto,media,alta,forma_madeira,acessorio,m2,0,1,81.31,611.5,0.0924,667.99,1,baixa,3,685.97,13.98,60.49,0,quebra_dano,0.1218,4918.8,medio
REG_04398,OBRA_002,2025-03-20,REQ_00553,EMP_039,FORN_044,residencial,estrutura,externo,estrutura_metalica,media,baixa,parafuso_fixador,acessorio,un,0,0,2.77,83.62,0.0599,88.63,1,media,6,95.06,4.42,7.02,0,perda_nao_identificada,0.1368,19.44,alto
REG_04399,OBRA_009,2025-06-01,REQ_01103,EMP_026,FORN_034,residencial,acabamento,interno,esquadrias_madeira,baixa,alta,fechadura,acessorio,un,0,0,87.4,2015.22,0.0234,2062.3,0,alta,5,2234.47,17.47,201.79,0,recorte_ajuste,0.1088,17636.13,medio
REG_04400,OBRA_027,2025-08-06,REQ_00873,EMP_034,FORN_075,comercial,acabamento,interno,forro,baixa,media,perfil_forro,acessorio,m,0,1,9.87,1852.25,0.0409,1927.92,0,alta,5,2073.18,26.24,194.69,1,retrabalho,0.1193,1921.59,medio
REG_04401,OBRA_005,2025-08-12,REQ_02332,EMP_010,FORN_006,comercial,instalacoes,externo,instalacoes_eletricas,baixa,alta,eletroduto,principal,m,0,1,4.04,759.07,0.058,803.09,1,media,5,849.13,21.77,68.28,0,recorte_ajuste,0.1186,275.87,medio
REG_04402,OBRA_016,2025-07-31,REQ_00325,EMP_049,FORN_010,comercial,fechamento,cobertura,cobertura,baixa,alta,telha_termoacustica,principal,m2,0,1,158.87,389.74,0.0759,419.31,1,media,1,427.64,7.17,30.73,0,recorte_ajuste,0.0972,4881.73,medio
REG_04403,OBRA_006,2025-02-05,REQ_01299,EMP_036,FORN_006,comercial,acabamento,interno,revestimento_piso_parede,baixa,media,piso_ceramico,principal,m2,1,1,82.89,1334.16,0.0558,1408.61,0,media,6,1475.56,33.66,107.74,0,consumo_acima_previsto,0.106,8930.68,medio
REG_04404,OBRA_029,2025-02-14,REQ_01511,EMP_006,FORN_002,industrial,fechamento,interno,vedacao_drywall,alta,baixa,fita_junta,acessorio,m,0,0,0.24,1242.14,0.0603,1316.99,0,baixa,3,1326.03,9.61,74.28,0,recorte_ajuste,0.0675,17.83,baixo
REG_04405,OBRA_007,2025-02-14,REQ_01078,EMP_021,FORN_080,residencial,estrutura,externo,estrutura_metalica,alta,alta,perfil_aco,principal,kg,0,1,8.5,1423.17,0.0505,1495.03,1,alta,1,1622.89,70.5,129.23,1,retrabalho,0.1403,1098.44,alto
REG_04406,OBRA_009,2025-01-21,REQ_00573,EMP_016,FORN_086,comercial,instalacoes,externo,instalacoes_incendio,media,media,sprinkler,principal,un,1,0,37.52,531.68,0.0289,547.03,0,baixa,2,570.7,0.0,39.02,0,sobra_nao_reaproveitavel,0.0734,1464.15,medio
REG_04407,OBRA_006,2025-08-27,REQ_00268,EMP_015,FORN_073,comercial,fechamento,externo,impermeabilizacao,baixa,media,manta_asfaltica,principal,m2,0,1,42.55,244.84,0.0874,266.25,1,alta,7,283.02,5.18,33.0,0,recorte_ajuste,0.1559,1404.04,alto
REG_04408,OBRA_013,2025-03-25,REQ_01844,EMP_046,FORN_062,comercial,fechamento,externo,impermeabilizacao,media,alta,argamassa_polimerica,principal,kg,0,0,3.18,934.25,0.0895,1017.85,1,alta,2,1048.27,15.18,98.84,0,sobra_nao_reaproveitavel,0.122,314.32,medio
REG_04409,OBRA_019,2025-03-27,REQ_00261,EMP_045,FORN_037,residencial,fechamento,externo,vedacao_alvenaria,baixa,alta,bloco_ceramico,principal,un,1,1,1.57,1651.26,0.0992,1815.1,0,alta,4,1846.78,57.74,137.78,0,quebra_dano,0.1184,216.32,medio
REG_04410,OBRA_002,2025-08-25,REQ_01356,EMP_030,FORN_015,industrial,fechamento,cobertura,cobertura,alta,alta,parafuso_fixador,acessorio,un,0,0,3.58,2271.07,0.0703,2430.67,0,media,3,2584.63,3.45,310.11,0,recorte_ajuste,0.1381,1110.18,alto
REG_04411,OBRA_022,2025-04-27,REQ_01639,EMP_014,FORN_072,comercial,acabamento,interno,forro,media,media,placa_gesso_60x60,principal,m2,1,1,38.22,598.92,0.0822,648.12,0,media,6,677.34,9.51,68.91,0,perda_nao_identificada,0.1309,2633.65,alto
REG_04412,OBRA_009,2025-04-08,REQ_01014,EMP_047,FORN_048,residencial,acabamento,interno,revestimento_piso_parede,baixa,media,argamassa_colante,consumivel,kg,0,0,1.64,586.39,0.0754,630.59,1,alta,3,655.23,23.5,45.34,0,quebra_dano,0.1174,74.36,medio
REG_04413,OBRA_007,2025-06-30,REQ_00716,EMP_015,FORN_006,residencial,acabamento,interno,revestimento_piso_parede,alta,alta,piso_ceramico,principal,m2,1,1,70.55,228.37,0.0806,246.77,0,baixa,2,258.57,6.43,23.77,0,sobra_nao_reaproveitavel,0.1322,1677.21,alto
REG_04414,OBRA_030,2025-01-08,REQ_01676,EMP_003,FORN_059,industrial,fechamento,interno,vedacao_drywall,media,baixa,massa_junta,consumivel,kg,0,0,2.88,1759.72,0.0816,1903.33,0,media,7,1911.35,34.19,117.44,0,consumo_acima_previsto,0.0862,338.22,medio
REG_04415,OBRA_015,2025-03-07,REQ_01600,EMP_021,FORN_038,residencial,estrutura,externo,estrutura_metalica,alta,media,parafuso_fixador,acessorio,un,0,0,3.35,1356.72,0.0773,1461.62,0,media,4,1523.72,29.89,137.11,0,consumo_acima_previsto,0.1231,459.33,medio
REG_04416,OBRA_015,2025-03-15,REQ_00145,EMP_020,FORN_027,residencial,acabamento,interno,pintura,media,media,massa_corrida,principal,kg,0,0,2.71,1642.52,0.0946,1797.83,1,baixa,3,1783.52,33.14,107.85,0,sobra_nao_reaproveitavel,0.0858,292.28,medio
REG_04417,OBRA_029,2025-07-08,REQ_00005,EMP_037,FORN_001,residencial,fechamento,interno,vedacao_drywall,baixa,alta,massa_junta,consumivel,kg,0,0,4.02,1359.85,0.0666,1450.48,0,alta,4,1622.69,47.8,215.04,1,retrabalho,0.1933,864.46,alto
REG_04418,OBRA_023,2025-01-14,REQ_01768,EMP_051,FORN_082,comercial,fechamento,cobertura,impermeabilizacao,alta,baixa,primer_impermeabilizante,consumivel,l,0,0,19.37,1308.09,0.0241,1339.61,0,baixa,6,1428.33,26.77,93.47,0,erro_execucao,0.0919,1810.44,medio
REG_04419,OBRA_011,2025-06-28,REQ_00289,EMP_013,FORN_051,comercial,acabamento,fachada,esquadrias_metal_vidro,media,media,vidro,principal,m2,1,1,237.02,100.24,0.0476,105.02,1,alta,4,110.19,3.03,6.93,0,sobra_nao_reaproveitavel,0.0993,1642.05,medio
REG_04420,OBRA_023,2025-04-07,REQ_01633,EMP_056,FORN_003,residencial,acabamento,fachada,esquadrias_metal_vidro,baixa,media,selante_silicone,consumivel,cartucho,0,0,59.94,2178.42,0.0479,2282.72,1,media,1,2349.47,67.12,103.93,0,perda_nao_identificada,0.0785,6229.33,medio
REG_04421,OBRA_007,2025-01-21,REQ_02149,EMP_032,FORN_065,residencial,instalacoes,interno,instalacoes_eletricas,media,alta,eletroduto,principal,m,0,1,3.27,1788.66,0.0527,1882.98,0,media,6,1941.44,48.58,104.2,0,sobra_nao_reaproveitavel,0.0854,340.74,medio
REG_04422,OBRA_006,2025-01-23,REQ_01642,EMP_001,FORN_047,comercial,fechamento,fachada,fachada_fechamento_externo,alta,baixa,selante_pu,consumivel,cartucho,0,0,20.65,370.71,0.0651,394.85,1,alta,2,405.07,8.38,25.97,0,sobra_nao_reaproveitavel,0.0927,536.33,medio
REG_04423,OBRA_015,2025-03-24,REQ_02289,EMP_017,FORN_089,comercial,estrutura,externo,estrutura_concreto,baixa,media,aco_vergalhao,principal,kg,0,1,5.79,406.55,0.0426,423.89,1,alta,4,443.14,9.23,27.36,0,quebra_dano,0.09,158.43,medio
REG_04424,OBRA_019,2025-02-17,REQ_00298,EMP_044,FORN_079,industrial,acabamento,externo,forro,media,alta,perfil_forro,acessorio,m,0,1,6.41,2226.67,0.058,2355.74,1,alta,6,2485.74,35.4,223.68,0,consumo_acima_previsto,0.1164,1433.77,medio
REG_04425,OBRA_004,2025-08-18,REQ_00178,EMP_006,FORN_018,comercial,estrutura,cobertura,estrutura_concreto,baixa,alta,forma_madeira,acessorio,m2,0,1,45.76,2026.07,0.0799,2188.0,0,baixa,7,2265.23,43.26,195.9,0,recorte_ajuste,0.118,8964.29,medio
